start_node,end_node,way_id,day,month,year,hour,agg,tracker_speed
250133284,305775137,233822655,7,4,2019,21,2.0,18.0
250133284,305775137,233822655,7,4,2019,22,2.0,14.0
250133284,305775137,233822655,7,4,2019,23,2.0,22.0
250133284,305775137,233822655,8,4,2019,0,0.0,16.0
250133284,305775137,233822655,8,4,2019,1,1.0,21.25
250133284,305775137,233822655,8,4,2019,2,1.0,12.0
250133284,305775137,233822655,8,4,2019,3,1.0,12.0
250133284,305775137,233822655,8,4,2019,5,1.0,17.75
250133284,305775137,233822655,8,4,2019,8,1.0,8.666666666666666
250133284,305775137,233822655,8,4,2019,9,1.0,15.0
250133284,305775137,233822655,8,4,2019,10,1.0,16.0
250133284,305775137,233822655,8,4,2019,11,1.0,18.5
250133284,305775137,233822655,8,4,2019,12,1.0,14.571428571428571
250133284,305775137,233822655,8,4,2019,13,1.0,21.8
250133284,305775137,233822655,8,4,2019,14,1.0,8.6
250133284,305775137,233822655,8,4,2019,15,1.0,11.375
250133284,305775137,233822655,8,4,2019,16,2.0,11.833333333333334
250133284,305775137,233822655,8,4,2019,17,2.0,14.25
250133284,305775137,233822655,8,4,2019,18,2.0,15.5
250133284,305775137,233822655,8,4,2019,19,2.0,15.666666666666666
250133284,305775137,233822655,8,4,2019,20,2.0,15.0
250133284,305775137,233822655,8,4,2019,21,2.0,12.333333333333334
250133284,305775137,233822655,8,4,2019,22,2.0,10.0
250133284,305775137,233822655,9,4,2019,0,0.0,11.0
250133284,305775137,233822655,9,4,2019,3,1.0,25.0
250133284,305775137,233822655,9,4,2019,5,1.0,15.666666666666666
250133284,305775137,233822655,9,4,2019,7,1.0,14.0
250133284,305775137,233822655,9,4,2019,8,1.0,12.0
250133284,305775137,233822655,9,4,2019,9,1.0,16.5
250133284,305775137,233822655,9,4,2019,10,1.0,9.5
250133284,305775137,233822655,9,4,2019,11,1.0,25.333333333333332
250133284,305775137,233822655,9,4,2019,12,1.0,16.714285714285715
250133284,305775137,233822655,9,4,2019,13,1.0,15.0
250133284,305775137,233822655,9,4,2019,14,1.0,32.0
250133284,305775137,233822655,9,4,2019,15,1.0,18.5
250133284,305775137,233822655,9,4,2019,16,2.0,10.25
250133284,305775137,233822655,9,4,2019,18,2.0,7.0
250133284,305775137,233822655,9,4,2019,19,2.0,10.0
250133284,305775137,233822655,9,4,2019,20,2.0,0.0
250133284,305775137,233822655,9,4,2019,21,2.0,20.5
250133284,305775137,233822655,10,4,2019,0,0.0,33.0
250133284,305775137,233822655,10,4,2019,3,1.0,24.0
250133284,305775137,233822655,10,4,2019,6,1.0,24.666666666666668
250133284,305775137,233822655,10,4,2019,8,1.0,15.5
250133284,305775137,233822655,10,4,2019,9,1.0,23.0
250133284,305775137,233822655,10,4,2019,10,1.0,12.8
250133284,305775137,233822655,10,4,2019,11,1.0,9.625
250133284,305775137,233822655,10,4,2019,12,1.0,22.333333333333332
250133284,305775137,233822655,10,4,2019,14,1.0,16.4
250133284,305775137,233822655,10,4,2019,15,1.0,16.0
250133284,305775137,233822655,10,4,2019,16,2.0,12.2
250133284,305775137,233822655,10,4,2019,17,2.0,12.5
250133284,305775137,233822655,10,4,2019,18,2.0,8.25
250133284,305775137,233822655,10,4,2019,19,2.0,15.25
250133284,305775137,233822655,10,4,2019,20,2.0,9.0
250133284,305775137,233822655,10,4,2019,21,2.0,8.272727272727273
250133284,305775137,233822655,10,4,2019,22,2.0,16.0
250133284,305775137,233822655,10,4,2019,23,2.0,12.5
250133285,253124562,23378734,2,4,2019,1,1.0,17.0
250133285,253124562,23378734,2,4,2019,6,1.0,5.0
250133285,253124562,23378734,2,4,2019,10,1.0,9.75
250133285,253124562,23378734,2,4,2019,18,2.0,14.333333333333334
250133285,253124562,23378734,2,4,2019,21,2.0,8.0
250133285,253124562,23378734,2,4,2019,23,2.0,32.0
250133285,253124562,23378734,3,4,2019,1,1.0,38.0
250133285,253124562,23378734,3,4,2019,5,1.0,5.0
250133285,253124562,23378734,3,4,2019,8,1.0,10.25
250133285,253124562,23378734,3,4,2019,17,2.0,9.0
250133285,253124562,23378734,3,4,2019,19,2.0,6.0
250133285,253124562,23378734,3,4,2019,21,2.0,6.0
250133285,253124562,23378734,4,4,2019,3,1.0,41.0
250133285,253124562,23378734,4,4,2019,10,1.0,0.0
250133285,253124562,23378734,4,4,2019,12,1.0,18.5
250133285,253124562,23378734,4,4,2019,14,1.0,19.0
250133285,253124562,23378734,4,4,2019,15,1.0,3.0285714285714285
250133285,253124562,23378734,4,4,2019,16,2.0,9.0
250133285,253124562,23378734,4,4,2019,17,2.0,0.0
250133285,253124562,23378734,4,4,2019,18,2.0,4.0
250133285,253124562,23378734,4,4,2019,19,2.0,4.0
250133285,253124562,23378734,4,4,2019,21,2.0,10.0
250133285,253124562,23378734,4,4,2019,22,2.0,8.0
250133285,253124562,23378734,5,4,2019,2,1.0,23.0
250133285,253124562,23378734,5,4,2019,7,1.0,8.0
250133285,253124562,23378734,5,4,2019,8,1.0,11.0
250133285,253124562,23378734,5,4,2019,9,1.0,22.0
250133285,253124562,23378734,5,4,2019,11,1.0,28.0
250133285,253124562,23378734,5,4,2019,12,1.0,8.0
250133285,253124562,23378734,5,4,2019,14,1.0,31.0
250133285,253124562,23378734,5,4,2019,19,2.0,6.666666666666667
250133285,253124562,23378734,5,4,2019,20,2.0,12.0
250133285,253124562,23378734,5,4,2019,21,2.0,29.0
250133285,253124562,23378734,5,4,2019,22,2.0,6.75
250133285,253124562,23378734,6,4,2019,3,1.0,13.5
250133285,253124562,23378734,6,4,2019,6,1.0,15.5
250133285,253124562,23378734,6,4,2019,8,1.0,7.0
250133285,253124562,23378734,6,4,2019,10,1.0,5.5
250133285,253124562,23378734,6,4,2019,11,1.0,17.5
250133285,253124562,23378734,6,4,2019,18,2.0,11.0
250133285,253124562,23378734,6,4,2019,21,2.0,1.0
250133285,253124562,23378734,7,4,2019,2,1.0,10.0
250133285,253124562,23378734,7,4,2019,7,1.0,32.5
250133285,253124562,23378734,7,4,2019,15,1.0,29.0
250133285,253124562,23378734,7,4,2019,16,2.0,29.0
250133285,253124562,23378734,7,4,2019,22,2.0,13.0
250133285,253124562,23378734,8,4,2019,0,0.0,7.25
250133285,253124562,23378734,8,4,2019,1,1.0,8.0
250133285,253124562,23378734,8,4,2019,2,1.0,5.0
250133285,253124562,23378734,8,4,2019,16,2.0,9.0
250133285,253124562,23378734,8,4,2019,17,2.0,5.0
250133285,253124562,23378734,8,4,2019,18,2.0,4.0
250133285,253124562,23378734,8,4,2019,19,2.0,8.0
250133285,253124562,23378734,8,4,2019,22,2.0,13.0
250133285,253124562,23378734,9,4,2019,0,0.0,5.0
250133285,253124562,23378734,9,4,2019,6,1.0,41.0
250133285,253124562,23378734,9,4,2019,7,1.0,57.0
250133285,253124562,23378734,9,4,2019,11,1.0,25.0
250133285,253124562,23378734,9,4,2019,13,1.0,5.0
250133285,253124562,23378734,9,4,2019,18,2.0,21.0
250133285,253124562,23378734,9,4,2019,19,2.0,4.0
250133285,253124562,23378734,9,4,2019,22,2.0,10.0
250133285,253124562,23378734,10,4,2019,2,1.0,29.0
250133285,253124562,23378734,10,4,2019,4,1.0,24.0
250133285,253124562,23378734,10,4,2019,5,1.0,25.0
250133285,253124562,23378734,10,4,2019,12,1.0,19.0
250133285,253124562,23378734,10,4,2019,17,2.0,12.0
250133285,253124562,23378734,10,4,2019,18,2.0,0.0
250133285,253124562,23378734,10,4,2019,21,2.0,13.75
250133285,253124562,23378734,10,4,2019,22,2.0,13.5
258726077,305775159,23378734,3,4,2019,16,2.0,17.0
258726077,305775159,23378734,5,4,2019,18,2.0,6.0
258726077,305775159,23378734,6,4,2019,16,2.0,11.0
258726077,305775159,23378734,6,4,2019,18,2.0,13.0
258726077,305775159,23378734,9,4,2019,9,1.0,12.0
258726077,305775159,23378734,10,4,2019,8,1.0,18.0
258726077,305775159,23378734,10,4,2019,17,2.0,15.0
305775137,132939906,233822655,2,4,2019,6,1.0,0.0
305775137,132939906,233822655,2,4,2019,10,1.0,11.0
305775137,132939906,233822655,2,4,2019,12,1.0,15.0
305775137,132939906,233822655,2,4,2019,15,1.0,32.0
305775137,132939906,233822655,2,4,2019,16,2.0,9.0
305775137,132939906,233822655,2,4,2019,23,2.0,28.0
305775137,132939906,233822655,3,4,2019,0,0.0,30.0
305775137,132939906,233822655,3,4,2019,1,1.0,4.25
305775137,132939906,233822655,3,4,2019,4,1.0,7.5
305775137,132939906,233822655,3,4,2019,9,1.0,43.0
305775137,132939906,233822655,3,4,2019,14,1.0,3.0
305775137,132939906,233822655,3,4,2019,16,2.0,6.0
305775137,132939906,233822655,3,4,2019,17,2.0,16.0
305775137,132939906,233822655,3,4,2019,19,2.0,12.0
305775137,132939906,233822655,3,4,2019,21,2.0,8.0
305775137,132939906,233822655,3,4,2019,22,2.0,21.0
305775137,132939906,233822655,4,4,2019,0,0.0,31.0
305775137,132939906,233822655,4,4,2019,1,1.0,0.0
305775137,132939906,233822655,4,4,2019,3,1.0,0.0
305775137,132939906,233822655,4,4,2019,7,1.0,31.0
305775137,132939906,233822655,4,4,2019,10,1.0,3.0
305775137,132939906,233822655,4,4,2019,15,1.0,7.0
305775137,132939906,233822655,4,4,2019,16,2.0,8.5
305775137,132939906,233822655,4,4,2019,17,2.0,8.0
305775137,132939906,233822655,4,4,2019,20,2.0,8.0
305775137,132939906,233822655,5,4,2019,1,1.0,16.5
305775137,132939906,233822655,5,4,2019,5,1.0,33.0
305775137,132939906,233822655,5,4,2019,10,1.0,31.0
305775137,132939906,233822655,5,4,2019,11,1.0,6.166666666666667
305775137,132939906,233822655,5,4,2019,15,1.0,22.0
305775137,132939906,233822655,6,4,2019,9,1.0,26.0
305775137,132939906,233822655,6,4,2019,10,1.0,27.0
305775137,132939906,233822655,6,4,2019,16,2.0,11.0
305775137,132939906,233822655,6,4,2019,17,2.0,14.0
305775137,132939906,233822655,6,4,2019,18,2.0,11.0
305775137,132939906,233822655,6,4,2019,19,2.0,30.0
305775137,132939906,233822655,6,4,2019,21,2.0,4.0
305775137,132939906,233822655,6,4,2019,22,2.0,30.0
305775137,132939906,233822655,7,4,2019,0,0.0,20.5
305775137,132939906,233822655,7,4,2019,4,1.0,20.0
305775137,132939906,233822655,7,4,2019,9,1.0,0.0
305775137,132939906,233822655,7,4,2019,15,1.0,21.0
305775137,132939906,233822655,7,4,2019,20,2.0,12.0
305775137,132939906,233822655,7,4,2019,21,2.0,36.0
305775137,132939906,233822655,8,4,2019,9,1.0,8.0
305775137,132939906,233822655,8,4,2019,10,1.0,20.0
305775137,132939906,233822655,8,4,2019,12,1.0,0.0
305775137,132939906,233822655,8,4,2019,14,1.0,25.0
305775137,132939906,233822655,8,4,2019,16,2.0,5.5
305775137,132939906,233822655,8,4,2019,17,2.0,4.0
305775137,132939906,233822655,8,4,2019,18,2.0,11.0
305775137,132939906,233822655,8,4,2019,19,2.0,10.25
305775137,132939906,233822655,8,4,2019,21,2.0,20.0
305775137,132939906,233822655,9,4,2019,0,0.0,11.0
305775137,132939906,233822655,9,4,2019,5,1.0,16.0
305775137,132939906,233822655,9,4,2019,9,1.0,32.0
305775137,132939906,233822655,9,4,2019,12,1.0,28.0
305775137,132939906,233822655,9,4,2019,15,1.0,26.5
305775137,132939906,233822655,9,4,2019,16,2.0,14.0
305775137,132939906,233822655,9,4,2019,18,2.0,19.0
305775137,132939906,233822655,9,4,2019,19,2.0,0.0
305775137,132939906,233822655,9,4,2019,20,2.0,5.5
305775137,132939906,233822655,9,4,2019,21,2.0,15.0
305775137,132939906,233822655,9,4,2019,22,2.0,15.0
305775137,132939906,233822655,10,4,2019,0,0.0,25.0
305775137,132939906,233822655,10,4,2019,6,1.0,15.0
305775137,132939906,233822655,10,4,2019,7,1.0,21.0
305775137,132939906,233822655,10,4,2019,8,1.0,15.0
305775137,132939906,233822655,10,4,2019,10,1.0,15.666666666666666
305775137,132939906,233822655,10,4,2019,12,1.0,18.0
305775137,132939906,233822655,10,4,2019,16,2.0,36.0
305775137,132939906,233822655,10,4,2019,17,2.0,14.0
305775137,132939906,233822655,10,4,2019,18,2.0,8.333333333333334
305775137,132939906,233822655,10,4,2019,19,2.0,7.0
305775137,132939906,233822655,10,4,2019,21,2.0,6.333333333333333
305775137,132939906,233822655,10,4,2019,22,2.0,7.0
305775137,305775149,233822655,2,4,2019,7,1.0,10.5
305775137,305775149,233822655,2,4,2019,9,1.0,16.0
305775137,305775149,233822655,2,4,2019,10,1.0,16.333333333333332
305775137,305775149,233822655,2,4,2019,16,2.0,12.0
305775137,305775149,233822655,2,4,2019,19,2.0,15.0
305775137,305775149,233822655,2,4,2019,21,2.0,9.0
305775137,305775149,233822655,2,4,2019,23,2.0,22.0
305775137,305775149,233822655,3,4,2019,0,0.0,5.0
305775137,305775149,233822655,3,4,2019,1,1.0,6.0
305775137,305775149,233822655,3,4,2019,9,1.0,14.0
305775137,305775149,233822655,3,4,2019,11,1.0,19.0
305775137,305775149,233822655,3,4,2019,12,1.0,10.0
305775137,305775149,233822655,3,4,2019,15,1.0,13.0
305775137,305775149,233822655,3,4,2019,16,2.0,18.5
305775137,305775149,233822655,3,4,2019,18,2.0,15.333333333333334
305775137,305775149,233822655,3,4,2019,19,2.0,14.0
305775137,305775149,233822655,3,4,2019,21,2.0,17.0
305775137,305775149,233822655,4,4,2019,4,1.0,21.0
305775137,305775149,233822655,4,4,2019,6,1.0,23.0
305775137,305775149,233822655,4,4,2019,7,1.0,5.0
305775137,305775149,233822655,4,4,2019,10,1.0,15.5
305775137,305775149,233822655,4,4,2019,11,1.0,10.0
305775137,305775149,233822655,4,4,2019,12,1.0,7.0
305775137,305775149,233822655,4,4,2019,14,1.0,15.0
305775137,305775149,233822655,4,4,2019,18,2.0,8.0
305775137,305775149,233822655,4,4,2019,20,2.0,14.0
305775137,305775149,233822655,4,4,2019,22,2.0,15.0
305775137,305775149,233822655,5,4,2019,8,1.0,15.333333333333334
305775137,305775149,233822655,5,4,2019,9,1.0,16.5
305775137,305775149,233822655,5,4,2019,10,1.0,4.0
305775137,305775149,233822655,5,4,2019,11,1.0,18.0
305775137,305775149,233822655,5,4,2019,13,1.0,9.0
305775137,305775149,233822655,5,4,2019,15,1.0,9.0
305775137,305775149,233822655,5,4,2019,17,2.0,18.0
305775137,305775149,233822655,5,4,2019,19,2.0,12.0
305775137,305775149,233822655,5,4,2019,20,2.0,9.5
305775137,305775149,233822655,6,4,2019,0,0.0,15.0
305775137,305775149,233822655,6,4,2019,11,1.0,12.0
305775137,305775149,233822655,6,4,2019,12,1.0,7.0
305775137,305775149,233822655,6,4,2019,15,1.0,27.0
305775137,305775149,233822655,6,4,2019,16,2.0,12.5
305775137,305775149,233822655,6,4,2019,17,2.0,14.0
305775137,305775149,233822655,6,4,2019,18,2.0,13.0
305775137,305775149,233822655,6,4,2019,19,2.0,14.0
305775137,305775149,233822655,6,4,2019,23,2.0,13.0
305775137,305775149,233822655,7,4,2019,2,1.0,14.0
305775137,305775149,233822655,7,4,2019,10,1.0,16.0
305775137,305775149,233822655,7,4,2019,16,2.0,15.0
305775137,305775149,233822655,7,4,2019,17,2.0,18.0
305775137,305775149,233822655,7,4,2019,18,2.0,11.0
305775137,305775149,233822655,7,4,2019,20,2.0,17.0
305775137,305775149,233822655,8,4,2019,3,1.0,9.0
305775137,305775149,233822655,8,4,2019,7,1.0,54.0
305775137,305775149,233822655,8,4,2019,8,1.0,5.0
305775137,305775149,233822655,8,4,2019,9,1.0,12.0
305775137,305775149,233822655,8,4,2019,10,1.0,18.5
305775137,305775149,233822655,8,4,2019,11,1.0,15.0
305775137,305775149,233822655,8,4,2019,16,2.0,5.0
305775137,305775149,233822655,8,4,2019,17,2.0,18.0
305775137,305775149,233822655,8,4,2019,18,2.0,16.0
305775137,305775149,233822655,8,4,2019,19,2.0,15.0
305775137,305775149,233822655,8,4,2019,20,2.0,10.0
305775137,305775149,233822655,9,4,2019,5,1.0,16.0
305775137,305775149,233822655,9,4,2019,8,1.0,11.5
305775137,305775149,233822655,9,4,2019,9,1.0,8.0
305775137,305775149,233822655,9,4,2019,11,1.0,19.0
305775137,305775149,233822655,9,4,2019,12,1.0,15.0
305775137,305775149,233822655,9,4,2019,14,1.0,10.0
305775137,305775149,233822655,9,4,2019,19,2.0,19.5
305775137,305775149,233822655,10,4,2019,7,1.0,8.0
305775137,305775149,233822655,10,4,2019,8,1.0,18.75
305775137,305775149,233822655,10,4,2019,10,1.0,13.0
305775137,305775149,233822655,10,4,2019,11,1.0,10.5
305775137,305775149,233822655,10,4,2019,13,1.0,18.0
305775137,305775149,233822655,10,4,2019,15,1.0,14.0
305775137,305775149,233822655,10,4,2019,18,2.0,22.0
305775137,305775149,233822655,10,4,2019,19,2.0,12.0
305775137,305775149,233822655,10,4,2019,21,2.0,10.0
305775190,132939904,233822655,2,4,2019,10,1.0,15.0
305775190,132939904,233822655,2,4,2019,13,1.0,5.0
305775190,132939904,233822655,2,4,2019,14,1.0,5.0
305775190,132939904,233822655,3,4,2019,17,2.0,11.0
305775190,132939904,233822655,3,4,2019,19,2.0,11.0
305775190,132939904,233822655,4,4,2019,19,2.0,8.0
305775190,132939904,233822655,5,4,2019,17,2.0,21.0
305775190,132939904,233822655,5,4,2019,21,2.0,27.0
305775190,132939904,233822655,7,4,2019,4,1.0,12.0
305775190,132939904,233822655,7,4,2019,15,1.0,0.0
305775190,132939904,233822655,8,4,2019,13,1.0,21.0
305775190,132939904,233822655,8,4,2019,18,2.0,13.0
1719621640,1719621652,233822655,2,4,2019,1,1.0,30.0
1719621640,1719621652,233822655,2,4,2019,7,1.0,45.5
1719621640,1719621652,233822655,2,4,2019,20,2.0,22.0
1719621640,1719621652,233822655,2,4,2019,21,2.0,24.0
1719621640,1719621652,233822655,3,4,2019,5,1.0,25.0
1719621640,1719621652,233822655,3,4,2019,15,1.0,35.0
1719621640,1719621652,233822655,3,4,2019,16,2.0,48.0
1719621640,1719621652,233822655,3,4,2019,19,2.0,37.0
1719621640,1719621652,233822655,3,4,2019,23,2.0,40.0
1719621640,1719621652,233822655,4,4,2019,7,1.0,1.6666666666666667
1719621640,1719621652,233822655,4,4,2019,8,1.0,25.0
1719621640,1719621652,233822655,4,4,2019,9,1.0,28.0
1719621640,1719621652,233822655,4,4,2019,10,1.0,29.0
1719621640,1719621652,233822655,4,4,2019,12,1.0,37.0
1719621640,1719621652,233822655,4,4,2019,16,2.0,12.0
1719621640,1719621652,233822655,4,4,2019,22,2.0,25.0
1719621640,1719621652,233822655,5,4,2019,3,1.0,16.0
1719621640,1719621652,233822655,5,4,2019,6,1.0,0.0
1719621640,1719621652,233822655,5,4,2019,8,1.0,2.5
1719621640,1719621652,233822655,5,4,2019,14,1.0,2.3333333333333335
1719621640,1719621652,233822655,5,4,2019,21,2.0,33.0
1719621640,1719621652,233822655,6,4,2019,4,1.0,29.0
1719621640,1719621652,233822655,6,4,2019,17,2.0,26.0
1719621640,1719621652,233822655,7,4,2019,8,1.0,37.0
1719621640,1719621652,233822655,8,4,2019,10,1.0,11.5
1719621640,1719621652,233822655,8,4,2019,16,2.0,39.0
1719621640,1719621652,233822655,8,4,2019,22,2.0,26.0
1719621640,1719621652,233822655,9,4,2019,5,1.0,21.0
1719621640,1719621652,233822655,9,4,2019,20,2.0,40.5
1719621640,1719621652,233822655,9,4,2019,23,2.0,29.0
1719621640,1719621652,233822655,10,4,2019,0,0.0,32.0
1719621640,1719621652,233822655,10,4,2019,4,1.0,40.0
1719621640,1719621652,233822655,10,4,2019,12,1.0,20.0
1719621640,1719621652,233822655,10,4,2019,15,1.0,35.0
1719621652,132939919,233822655,4,4,2019,6,1.0,43.0
1719621652,132939919,233822655,4,4,2019,11,1.0,32.0
1719621652,132939919,233822655,10,4,2019,16,2.0,61.0
2206322570,2206322572,210551300,2,4,2019,0,0.0,29.0
2206322570,2206322572,210551300,2,4,2019,9,1.0,8.333333333333334
2206322570,2206322572,210551300,2,4,2019,10,1.0,7.666666666666667
2206322570,2206322572,210551300,2,4,2019,11,1.0,11.5
2206322570,2206322572,210551300,2,4,2019,15,1.0,6.0
2206322570,2206322572,210551300,2,4,2019,16,2.0,44.0
2206322570,2206322572,210551300,2,4,2019,18,2.0,7.6923076923076925
2206322570,2206322572,210551300,2,4,2019,19,2.0,7.0
2206322570,2206322572,210551300,3,4,2019,9,1.0,11.0
2206322570,2206322572,210551300,3,4,2019,10,1.0,5.947368421052632
2206322570,2206322572,210551300,3,4,2019,12,1.0,11.0
2206322570,2206322572,210551300,3,4,2019,16,2.0,4.5
2206322570,2206322572,210551300,3,4,2019,17,2.0,12.4
2206322570,2206322572,210551300,3,4,2019,19,2.0,6.333333333333333
2206322570,2206322572,210551300,3,4,2019,22,2.0,28.0
2206322570,2206322572,210551300,4,4,2019,1,1.0,11.0
2206322570,2206322572,210551300,4,4,2019,9,1.0,7.0
2206322570,2206322572,210551300,4,4,2019,13,1.0,29.0
2206322570,2206322572,210551300,4,4,2019,15,1.0,9.0
2206322570,2206322572,210551300,4,4,2019,17,2.0,9.0
2206322570,2206322572,210551300,4,4,2019,19,2.0,9.0
2206322570,2206322572,210551300,5,4,2019,7,1.0,15.5
2206322570,2206322572,210551300,5,4,2019,11,1.0,15.0
2206322570,2206322572,210551300,5,4,2019,12,1.0,50.5
2206322570,2206322572,210551300,5,4,2019,16,2.0,20.666666666666668
2206322570,2206322572,210551300,5,4,2019,18,2.0,9.0
2206322570,2206322572,210551300,5,4,2019,20,2.0,18.0
2206322570,2206322572,210551300,6,4,2019,0,0.0,3.5
2206322570,2206322572,210551300,6,4,2019,13,1.0,5.0
2206322570,2206322572,210551300,6,4,2019,14,1.0,6.25
2206322570,2206322572,210551300,6,4,2019,23,2.0,5.0
2206322570,2206322572,210551300,7,4,2019,0,0.0,16.0
2206322570,2206322572,210551300,7,4,2019,10,1.0,10.0
2206322570,2206322572,210551300,7,4,2019,12,1.0,18.166666666666668
2206322570,2206322572,210551300,7,4,2019,15,1.0,9.0
2206322570,2206322572,210551300,7,4,2019,16,2.0,10.0
2206322570,2206322572,210551300,7,4,2019,17,2.0,11.0
2206322570,2206322572,210551300,7,4,2019,18,2.0,23.5
2206322570,2206322572,210551300,7,4,2019,19,2.0,8.0
2206322570,2206322572,210551300,7,4,2019,22,2.0,14.0
2206322570,2206322572,210551300,8,4,2019,9,1.0,5.0
2206322570,2206322572,210551300,8,4,2019,14,1.0,31.0
2206322570,2206322572,210551300,8,4,2019,15,1.0,6.0
2206322570,2206322572,210551300,8,4,2019,16,2.0,34.0
2206322570,2206322572,210551300,8,4,2019,18,2.0,8.0
2206322570,2206322572,210551300,8,4,2019,19,2.0,9.0
2206322570,2206322572,210551300,8,4,2019,22,2.0,13.0
2206322570,2206322572,210551300,9,4,2019,4,1.0,27.0
2206322570,2206322572,210551300,9,4,2019,10,1.0,30.0
2206322570,2206322572,210551300,9,4,2019,13,1.0,7.0
2206322570,2206322572,210551300,9,4,2019,15,1.0,19.5
2206322570,2206322572,210551300,9,4,2019,16,2.0,10.0
2206322570,2206322572,210551300,9,4,2019,18,2.0,15.0
2206322570,2206322572,210551300,9,4,2019,20,2.0,21.5
2206322570,2206322572,210551300,9,4,2019,21,2.0,17.5
